latitude,longitude,scan,track,confidence,version,instrument,acq_datetime
28.71261,21.45306,0.44,0.62,n,2.0NRT,VIIRS,2025-04-19 01:05:00
28.71333,8.94586,0.39,0.36,n,2.0NRT,VIIRS,2025-04-19 01:05:00
28.73525,9.78848,0.38,0.36,n,2.0NRT,VIIRS,2025-04-19 01:05:00
28.78153,22.45891,0.5,0.66,n,2.0NRT,VIIRS,2025-04-19 01:05:00
28.81944,22.26129,0.49,0.65,n,2.0NRT,VIIRS,2025-04-19 01:05:00
28.8207,22.25634,0.48,0.65,n,2.0NRT,VIIRS,2025-04-19 01:05:00
28.83425,22.12951,0.48,0.64,n,2.0NRT,VIIRS,2025-04-19 01:05:00
28.86676,21.22133,0.42,0.61,n,2.0NRT,VIIRS,2025-04-19 01:05:00
28.87227,21.22312,0.42,0.61,n,2.0NRT,VIIRS,2025-04-19 01:05:00
28.89309,9.96861,0.38,0.36,n,2.0NRT,VIIRS,2025-04-19 01:05:00
28.90235,20.95709,0.41,0.6,n,2.0NRT,VIIRS,2025-04-19 01:05:00
28.90335,20.95301,0.41,0.6,n,2.0NRT,VIIRS,2025-04-19 01:05:00
28.90562,19.77835,0.35,0.56,n,2.0NRT,VIIRS,2025-04-19 01:05:00
28.90645,19.77478,0.35,0.56,n,2.0NRT,VIIRS,2025-04-19 01:05:00
28.90667,19.77846,0.35,0.56,n,2.0NRT,VIIRS,2025-04-19 01:05:00
28.90729,19.77118,0.35,0.56,n,2.0NRT,VIIRS,2025-04-19 01:05:00
28.90752,19.77491,0.35,0.56,n,2.0NRT,VIIRS,2025-04-19 01:05:00
28.9082,19.7673,0.35,0.56,n,2.0NRT,VIIRS,2025-04-19 01:05:00
28.90838,19.77132,0.35,0.56,n,2.0NRT,VIIRS,2025-04-19 01:05:00
28.90931,19.76749,0.35,0.56,n,2.0NRT,VIIRS,2025-04-19 01:05:00
28.91069,19.78001,0.35,0.56,n,2.0NRT,VIIRS,2025-04-19 01:05:00
28.91118,20.96882,0.41,0.6,n,2.0NRT,VIIRS,2025-04-19 01:05:00
28.91152,19.77645,0.35,0.56,n,2.0NRT,VIIRS,2025-04-19 01:05:00
28.91174,19.7801,0.35,0.56,n,2.0NRT,VIIRS,2025-04-19 01:05:00
28.91235,19.77288,0.35,0.56,n,2.0NRT,VIIRS,2025-04-19 01:05:00
28.91259,19.77656,0.35,0.56,n,2.0NRT,VIIRS,2025-04-19 01:05:00
28.91321,19.76918,0.35,0.56,n,2.0NRT,VIIRS,2025-04-19 01:05:00
28.91344,19.773,0.35,0.56,n,2.0NRT,VIIRS,2025-04-19 01:05:00
28.91469,9.74692,0.38,0.36,n,2.0NRT,VIIRS,2025-04-19 01:05:00
28.92129,9.74827,0.38,0.36,n,2.0NRT,VIIRS,2025-04-19 01:05:00
28.9215,9.98256,0.38,0.36,n,2.0NRT,VIIRS,2025-04-19 01:05:00
28.9219,9.74435,0.38,0.36,n,2.0NRT,VIIRS,2025-04-19 01:05:00
28.92414,21.50526,0.44,0.62,n,2.0NRT,VIIRS,2025-04-19 01:05:00
28.92577,21.50539,0.44,0.62,n,2.0NRT,VIIRS,2025-04-19 01:05:00
28.93689,10.01406,0.38,0.36,n,2.0NRT,VIIRS,2025-04-19 01:05:00
28.9753,17.46441,0.51,0.49,n,2.0NRT,VIIRS,2025-04-19 01:05:00
29.0361,20.78835,0.39,0.6,n,2.0NRT,VIIRS,2025-04-19 01:05:00
29.03708,20.78436,0.39,0.6,n,2.0NRT,VIIRS,2025-04-19 01:05:00
29.05414,20.78552,0.39,0.6,n,2.0NRT,VIIRS,2025-04-19 01:05:00
29.06933,19.06743,0.63,0.54,n,2.0NRT,VIIRS,2025-04-19 01:05:00
29.06997,19.06814,0.62,0.54,n,2.0NRT,VIIRS,2025-04-19 01:05:00
29.07077,19.0611,0.62,0.54,n,2.0NRT,VIIRS,2025-04-19 01:05:00
29.07145,19.06182,0.62,0.54,n,2.0NRT,VIIRS,2025-04-19 01:05:00
29.07564,19.06259,0.62,0.54,n,2.0NRT,VIIRS,2025-04-19 01:05:00
29.10698,9.66764,0.38,0.36,n,2.0NRT,VIIRS,2025-04-19 01:05:00
29.20241,19.82686,0.34,0.56,n,2.0NRT,VIIRS,2025-04-19 01:05:00
29.20747,19.82848,0.34,0.56,n,2.0NRT,VIIRS,2025-04-19 01:05:00
29.22742,19.69711,0.34,0.56,n,2.0NRT,VIIRS,2025-04-19 01:05:00
29.22822,19.69368,0.34,0.56,n,2.0NRT,VIIRS,2025-04-19 01:05:00
29.23244,19.69871,0.34,0.56,n,2.0NRT,VIIRS,2025-04-19 01:05:00
29.23324,19.69526,0.34,0.56,n,2.0NRT,VIIRS,2025-04-19 01:05:00
29.32498,19.77151,0.34,0.56,n,2.0NRT,VIIRS,2025-04-19 01:05:00
29.44159,17.97009,0.53,0.5,n,2.0NRT,VIIRS,2025-04-19 01:05:00
29.44333,17.96957,0.53,0.5,n,2.0NRT,VIIRS,2025-04-19 01:05:00
29.66925,6.72506,0.44,0.39,n,2.0NRT,VIIRS,2025-04-19 01:05:00
29.68614,6.69709,0.45,0.39,n,2.0NRT,VIIRS,2025-04-19 01:05:00
29.69263,6.70293,0.45,0.39,n,2.0NRT,VIIRS,2025-04-19 01:05:00
29.69618,6.70355,0.45,0.39,n,2.0NRT,VIIRS,2025-04-19 01:05:00
29.69679,6.69895,0.45,0.39,n,2.0NRT,VIIRS,2025-04-19 01:05:00
29.69852,6.71337,0.44,0.39,n,2.0NRT,VIIRS,2025-04-19 01:05:00
29.69913,6.70877,0.44,0.39,n,2.0NRT,VIIRS,2025-04-19 01:05:00
29.70207,6.71399,0.44,0.39,n,2.0NRT,VIIRS,2025-04-19 01:05:00
30.1804,7.6867,0.42,0.37,n,2.0NRT,VIIRS,2025-04-19 01:05:00
30.25245,8.08669,0.41,0.37,n,2.0NRT,VIIRS,2025-04-19 01:05:00
30.25304,8.08249,0.41,0.37,n,2.0NRT,VIIRS,2025-04-19 01:05:00
30.38912,7.90585,0.41,0.37,n,2.0NRT,VIIRS,2025-04-19 01:05:00
30.47268,7.02666,0.44,0.38,n,2.0NRT,VIIRS,2025-04-19 01:05:00
30.52872,26.08071,0.72,0.76,n,2.0NRT,VIIRS,2025-04-19 01:05:00
30.53384,26.08534,0.72,0.76,n,2.0NRT,VIIRS,2025-04-19 01:05:00
30.53546,26.0833,0.72,0.76,n,2.0NRT,VIIRS,2025-04-19 01:05:00
30.53604,26.07793,0.72,0.76,n,2.0NRT,VIIRS,2025-04-19 01:05:00
30.61081,8.26245,0.4,0.37,n,2.0NRT,VIIRS,2025-04-19 01:05:00
30.66494,8.10329,0.41,0.37,n,2.0NRT,VIIRS,2025-04-19 01:05:00
30.8194,26.57454,0.75,0.77,n,2.0NRT,VIIRS,2025-04-19 01:05:00
30.82489,8.02893,0.41,0.37,n,2.0NRT,VIIRS,2025-04-19 01:05:00
30.83552,6.55819,0.46,0.39,n,2.0NRT,VIIRS,2025-04-19 01:05:00
30.85554,26.62212,0.76,0.77,n,2.0NRT,VIIRS,2025-04-19 01:05:00
30.8741,5.64134,0.51,0.41,n,2.0NRT,VIIRS,2025-04-19 01:05:00
30.87787,5.64196,0.51,0.41,n,2.0NRT,VIIRS,2025-04-19 01:05:00
30.89503,5.58677,0.51,0.41,n,2.0NRT,VIIRS,2025-04-19 01:05:00
30.89651,5.58498,0.51,0.41,n,2.0NRT,VIIRS,2025-04-19 01:05:00
30.89882,5.5874,0.51,0.41,n,2.0NRT,VIIRS,2025-04-19 01:05:00
31.01048,8.17093,0.41,0.37,n,2.0NRT,VIIRS,2025-04-19 01:05:00
31.01329,8.17586,0.41,0.37,n,2.0NRT,VIIRS,2025-04-19 01:05:00
31.01509,8.16305,0.41,0.37,n,2.0NRT,VIIRS,2025-04-19 01:05:00
31.0542,8.03366,0.41,0.37,n,2.0NRT,VIIRS,2025-04-19 01:05:00
31.05702,8.03862,0.41,0.37,n,2.0NRT,VIIRS,2025-04-19 01:05:00
31.05762,8.0343,0.41,0.37,n,2.0NRT,VIIRS,2025-04-19 01:05:00
31.06044,8.03926,0.41,0.37,n,2.0NRT,VIIRS,2025-04-19 01:05:00
31.18806,6.79062,0.46,0.39,n,2.0NRT,VIIRS,2025-04-19 01:05:00
31.18867,6.78583,0.46,0.39,n,2.0NRT,VIIRS,2025-04-19 01:05:00
31.33051,8.3497,0.41,0.37,n,2.0NRT,VIIRS,2025-04-19 01:05:00
31.35974,6.05234,0.49,0.4,n,2.0NRT,VIIRS,2025-04-19 01:05:00
31.36411,6.0478,0.49,0.4,n,2.0NRT,VIIRS,2025-04-19 01:05:00
31.39461,6.94345,0.45,0.39,n,2.0NRT,VIIRS,2025-04-19 01:05:00
31.39584,6.93393,0.45,0.39,n,2.0NRT,VIIRS,2025-04-19 01:05:00
31.40117,5.97063,0.5,0.41,n,2.0NRT,VIIRS,2025-04-19 01:05:00
31.40427,5.97651,0.5,0.41,n,2.0NRT,VIIRS,2025-04-19 01:05:00
31.40491,5.97125,0.5,0.41,n,2.0NRT,VIIRS,2025-04-19 01:05:00
31.40802,5.97713,0.5,0.41,n,2.0NRT,VIIRS,2025-04-19 01:05:00
31.40865,5.97188,0.5,0.41,n,2.0NRT,VIIRS,2025-04-19 01:05:00
31.58294,5.95403,0.5,0.41,n,2.0NRT,VIIRS,2025-04-19 01:05:00
31.58669,5.95465,0.5,0.41,n,2.0NRT,VIIRS,2025-04-19 01:05:00
31.58979,5.96054,0.5,0.41,n,2.0NRT,VIIRS,2025-04-19 01:05:00
31.59044,5.95527,0.5,0.41,n,2.0NRT,VIIRS,2025-04-19 01:05:00
31.62788,6.05969,0.5,0.41,n,2.0NRT,VIIRS,2025-04-19 01:05:00
31.63099,6.06555,0.49,0.41,n,2.0NRT,VIIRS,2025-04-19 01:05:00
31.66214,6.06024,0.5,0.41,n,2.0NRT,VIIRS,2025-04-19 01:05:00
31.66279,6.055,0.5,0.41,n,2.0NRT,VIIRS,2025-04-19 01:05:00
31.66343,6.04977,0.5,0.41,n,2.0NRT,VIIRS,2025-04-19 01:05:00
31.66652,6.05567,0.5,0.41,n,2.0NRT,VIIRS,2025-04-19 01:05:00
31.66716,6.05043,0.5,0.41,n,2.0NRT,VIIRS,2025-04-19 01:05:00
31.67724,6.03071,0.5,0.41,n,2.0NRT,VIIRS,2025-04-19 01:05:00
31.68888,5.81002,0.51,0.41,n,2.0NRT,VIIRS,2025-04-19 01:05:00
31.69645,5.81129,0.51,0.41,n,2.0NRT,VIIRS,2025-04-19 01:05:00
31.70024,5.81189,0.51,0.41,n,2.0NRT,VIIRS,2025-04-19 01:05:00
31.74663,6.02751,0.5,0.41,n,2.0NRT,VIIRS,2025-04-19 01:05:00
31.7498,5.22962,0.54,0.42,n,2.0NRT,VIIRS,2025-04-19 01:05:00
31.75558,6.14132,0.49,0.4,n,2.0NRT,VIIRS,2025-04-19 01:05:00
31.78028,5.10433,0.55,0.43,n,2.0NRT,VIIRS,2025-04-19 01:05:00
31.78768,6.06664,0.5,0.41,n,2.0NRT,VIIRS,2025-04-19 01:05:00
31.79647,6.0574,0.5,0.41,n,2.0NRT,VIIRS,2025-04-19 01:05:00
31.80804,5.99708,0.5,0.41,n,2.0NRT,VIIRS,2025-04-19 01:05:00
31.80808,5.99468,0.5,0.41,n,2.0NRT,VIIRS,2025-04-19 01:05:00
31.84735,6.05227,0.5,0.41,n,2.0NRT,VIIRS,2025-04-19 01:05:00
31.84799,6.04699,0.5,0.41,n,2.0NRT,VIIRS,2025-04-19 01:05:00
31.84858,5.05565,0.56,0.43,n,2.0NRT,VIIRS,2025-04-19 01:05:00
31.89915,6.06642,0.5,0.41,n,2.0NRT,VIIRS,2025-04-19 01:05:00
31.90289,6.06706,0.5,0.41,n,2.0NRT,VIIRS,2025-04-19 01:05:00
31.96133,5.21883,0.55,0.43,n,2.0NRT,VIIRS,2025-04-19 01:05:00
32.00489,20.13097,0.62,0.54,n,2.0NRT,VIIRS,2025-04-19 01:05:00
32.61409,22.72759,0.42,0.61,n,2.0NRT,VIIRS,2025-04-19 01:05:00
33.75229,12.68036,0.4,0.37,n,2.0NRT,VIIRS,2025-04-19 01:05:00
33.87481,9.99163,0.39,0.36,n,2.0NRT,VIIRS,2025-04-19 01:05:00
33.89281,12.60477,0.4,0.37,n,2.0NRT,VIIRS,2025-04-19 01:05:00
33.92192,12.67834,0.4,0.37,n,2.0NRT,VIIRS,2025-04-19 01:05:00
34.98086,5.71724,0.56,0.43,n,2.0NRT,VIIRS,2025-04-19 01:05:00
35.34976,5.75965,0.56,0.43,n,2.0NRT,VIIRS,2025-04-19 01:05:00
35.71023,4.47537,0.44,0.46,n,2.0NRT,VIIRS,2025-04-19 01:05:00
35.77435,9.88921,0.4,0.37,n,2.0NRT,VIIRS,2025-04-19 01:05:00
35.80751,-0.34618,0.41,0.61,n,2.0NRT,VIIRS,2025-04-19 01:05:00
35.80806,-0.25455,0.41,0.6,n,2.0NRT,VIIRS,2025-04-19 01:05:00
35.80832,-0.25904,0.41,0.6,n,2.0NRT,VIIRS,2025-04-19 01:05:00
35.87812,4.44654,0.44,0.46,n,2.0NRT,VIIRS,2025-04-19 01:05:00
36.12991,1.2405,0.34,0.56,n,2.0NRT,VIIRS,2025-04-19 01:05:00
36.17606,5.56995,0.39,0.44,n,2.0NRT,VIIRS,2025-04-19 01:05:00
36.33337,5.47973,0.4,0.44,n,2.0NRT,VIIRS,2025-04-19 01:05:00
36.50159,10.02704,0.4,0.37,n,2.0NRT,VIIRS,2025-04-19 01:05:00
36.77706,10.20021,0.4,0.37,n,2.0NRT,VIIRS,2025-04-19 01:05:00
36.87072,6.98413,0.51,0.41,n,2.0NRT,VIIRS,2025-04-19 01:05:00
37.4394,15.03102,0.42,0.38,n,2.0NRT,VIIRS,2025-04-19 01:05:00
37.74622,15.01151,0.42,0.38,n,2.0NRT,VIIRS,2025-04-19 01:05:00
38.04023,14.63411,0.41,0.37,n,2.0NRT,VIIRS,2025-04-19 01:05:00
38.79443,15.21269,0.42,0.37,n,2.0NRT,VIIRS,2025-04-19 01:05:00
26.03227,11.97648,0.44,0.39,n,2.0NRT,VIIRS,2025-04-19 01:07:00
26.03276,11.97875,0.44,0.39,n,2.0NRT,VIIRS,2025-04-19 01:07:00
26.43272,11.85237,0.44,0.38,n,2.0NRT,VIIRS,2025-04-19 01:07:00
26.43349,11.84806,0.43,0.38,n,2.0NRT,VIIRS,2025-04-19 01:07:00
26.56476,12.68062,0.47,0.4,n,2.0NRT,VIIRS,2025-04-19 01:07:00
26.56494,12.67877,0.47,0.4,n,2.0NRT,VIIRS,2025-04-19 01:07:00
26.57944,12.20919,0.45,0.39,n,2.0NRT,VIIRS,2025-04-19 01:07:00
26.69952,12.45299,0.46,0.39,n,2.0NRT,VIIRS,2025-04-19 01:07:00
26.75354,12.41105,0.45,0.39,n,2.0NRT,VIIRS,2025-04-19 01:07:00
26.75709,12.41186,0.45,0.39,n,2.0NRT,VIIRS,2025-04-19 01:07:00
27.3021,9.75342,0.39,0.36,n,2.0NRT,VIIRS,2025-04-19 01:07:00
27.3054,9.75409,0.39,0.36,n,2.0NRT,VIIRS,2025-04-19 01:07:00
27.52625,9.6255,0.38,0.36,n,2.0NRT,VIIRS,2025-04-19 01:07:00
28.11627,0.30646,0.63,0.54,n,2.0NRT,VIIRS,2025-04-19 01:07:00
28.19964,-0.51756,0.35,0.57,n,2.0NRT,VIIRS,2025-04-19 01:07:00
28.21162,-0.16018,0.34,0.56,n,2.0NRT,VIIRS,2025-04-19 01:07:00
28.78213,22.45995,0.5,0.66,n,2.0NRT,VIIRS,2025-04-19 01:07:00
29.18823,21.52964,0.43,0.62,n,2.0NRT,VIIRS,2025-04-19 01:07:00
29.21409,21.64325,0.44,0.62,n,2.0NRT,VIIRS,2025-04-19 01:07:00
29.21431,21.64495,0.44,0.62,n,2.0NRT,VIIRS,2025-04-19 01:07:00
29.23054,21.55303,0.43,0.62,n,2.0NRT,VIIRS,2025-04-19 01:07:00
30.95686,20.11685,0.33,0.55,n,2.0NRT,VIIRS,2025-04-19 01:07:00
31.31836,11.80644,0.4,0.37,n,2.0NRT,VIIRS,2025-04-19 01:07:00
31.31906,11.80231,0.4,0.37,n,2.0NRT,VIIRS,2025-04-19 01:07:00
31.39709,12.14752,0.4,0.37,n,2.0NRT,VIIRS,2025-04-19 01:07:00
31.3978,12.14334,0.4,0.37,n,2.0NRT,VIIRS,2025-04-19 01:07:00
31.49501,9.49383,0.39,0.36,n,2.0NRT,VIIRS,2025-04-19 01:07:00
31.70436,9.24241,0.39,0.36,n,2.0NRT,VIIRS,2025-04-19 01:07:00
31.95579,11.14412,0.39,0.36,n,2.0NRT,VIIRS,2025-04-19 01:07:00
32.13313,6.4707,0.48,0.4,n,2.0NRT,VIIRS,2025-04-19 01:07:00
32.13681,6.47134,0.48,0.4,n,2.0NRT,VIIRS,2025-04-19 01:07:00
32.27567,3.98654,0.43,0.46,n,2.0NRT,VIIRS,2025-04-19 01:07:00
32.27989,3.9872,0.43,0.46,n,2.0NRT,VIIRS,2025-04-19 01:07:00
32.29463,13.04966,0.42,0.37,n,2.0NRT,VIIRS,2025-04-19 01:07:00
32.33093,15.24768,0.5,0.41,n,2.0NRT,VIIRS,2025-04-19 01:07:00
32.33197,15.2424,0.5,0.41,n,2.0NRT,VIIRS,2025-04-19 01:07:00
32.35537,6.97522,0.46,0.39,n,2.0NRT,VIIRS,2025-04-19 01:07:00
32.37176,14.00597,0.45,0.39,n,2.0NRT,VIIRS,2025-04-19 01:07:00
32.40153,4.00644,0.43,0.46,n,2.0NRT,VIIRS,2025-04-19 01:07:00
32.52,14.32438,0.46,0.39,n,2.0NRT,VIIRS,2025-04-19 01:07:00
32.55261,3.16785,0.48,0.48,n,2.0NRT,VIIRS,2025-04-19 01:07:00
32.55531,3.17085,0.48,0.48,n,2.0NRT,VIIRS,2025-04-19 01:07:00
32.55579,3.16573,0.48,0.48,n,2.0NRT,VIIRS,2025-04-19 01:07:00
32.55706,3.16844,0.48,0.48,n,2.0NRT,VIIRS,2025-04-19 01:07:00
32.62469,14.32867,0.46,0.39,n,2.0NRT,VIIRS,2025-04-19 01:07:00
32.74247,3.17233,0.48,0.48,n,2.0NRT,VIIRS,2025-04-19 01:07:00
32.7459,3.18334,0.48,0.48,n,2.0NRT,VIIRS,2025-04-19 01:07:00
32.78943,12.69945,0.4,0.37,n,2.0NRT,VIIRS,2025-04-19 01:07:00
32.79279,12.7003,0.4,0.37,n,2.0NRT,VIIRS,2025-04-19 01:07:00
32.79429,12.77213,0.41,0.37,n,2.0NRT,VIIRS,2025-04-19 01:07:00
32.82268,12.97273,0.41,0.37,n,2.0NRT,VIIRS,2025-04-19 01:07:00
32.83796,3.23938,0.48,0.48,n,2.0NRT,VIIRS,2025-04-19 01:07:00
32.85114,12.23067,0.4,0.37,n,2.0NRT,VIIRS,2025-04-19 01:07:00
32.85447,12.23146,0.4,0.37,n,2.0NRT,VIIRS,2025-04-19 01:07:00
32.93029,3.24249,0.48,0.48,n,2.0NRT,VIIRS,2025-04-19 01:07:00
32.93129,3.2321,0.48,0.48,n,2.0NRT,VIIRS,2025-04-19 01:07:00
32.93574,3.23271,0.48,0.48,n,2.0NRT,VIIRS,2025-04-19 01:07:00
32.94515,3.22871,0.48,0.48,n,2.0NRT,VIIRS,2025-04-19 01:07:00
32.9496,3.22936,0.48,0.48,n,2.0NRT,VIIRS,2025-04-19 01:07:00
33.12651,3.32059,0.48,0.48,n,2.0NRT,VIIRS,2025-04-19 01:07:00
33.12701,3.31541,0.48,0.48,n,2.0NRT,VIIRS,2025-04-19 01:07:00
33.13145,3.316,0.48,0.48,n,2.0NRT,VIIRS,2025-04-19 01:07:00
33.13533,3.36865,0.47,0.48,n,2.0NRT,VIIRS,2025-04-19 01:07:00
34.43567,2.05765,0.58,0.52,n,2.0NRT,VIIRS,2025-04-19 01:07:00
34.43829,2.05734,0.58,0.52,n,2.0NRT,VIIRS,2025-04-19 01:07:00
11.07821,14.97256,0.39,0.59,n,2.0NRT,VIIRS,2025-04-19 01:09:00
11.12787,14.94901,0.39,0.59,n,2.0NRT,VIIRS,2025-04-19 01:09:00
11.12793,14.94992,0.39,0.59,n,2.0NRT,VIIRS,2025-04-19 01:09:00
11.12863,14.94636,0.39,0.59,n,2.0NRT,VIIRS,2025-04-19 01:09:00
11.17143,14.95856,0.39,0.59,n,2.0NRT,VIIRS,2025-04-19 01:09:00
11.17687,14.95965,0.39,0.59,n,2.0NRT,VIIRS,2025-04-19 01:09:00
11.17755,14.95608,0.39,0.59,n,2.0NRT,VIIRS,2025-04-19 01:09:00
11.17824,14.95251,0.39,0.59,n,2.0NRT,VIIRS,2025-04-19 01:09:00
11.2166,14.99273,0.39,0.59,n,2.0NRT,VIIRS,2025-04-19 01:09:00
11.22106,14.99453,0.39,0.59,n,2.0NRT,VIIRS,2025-04-19 01:09:00
11.30969,15.15824,0.4,0.6,n,2.0NRT,VIIRS,2025-04-19 01:09:00
11.31431,15.15826,0.4,0.6,n,2.0NRT,VIIRS,2025-04-19 01:09:00
11.31503,15.15459,0.4,0.6,n,2.0NRT,VIIRS,2025-04-19 01:09:00
11.31518,15.15935,0.4,0.6,n,2.0NRT,VIIRS,2025-04-19 01:09:00
11.31588,15.15567,0.4,0.6,n,2.0NRT,VIIRS,2025-04-19 01:09:00
11.31657,15.152,0.4,0.6,n,2.0NRT,VIIRS,2025-04-19 01:09:00
11.32052,15.15569,0.4,0.6,n,2.0NRT,VIIRS,2025-04-19 01:09:00
11.32123,15.15203,0.4,0.6,n,2.0NRT,VIIRS,2025-04-19 01:09:00
11.32601,15.1568,0.4,0.6,n,2.0NRT,VIIRS,2025-04-19 01:09:00
11.32672,15.15314,0.4,0.6,n,2.0NRT,VIIRS,2025-04-19 01:09:00
11.33149,15.1579,0.4,0.6,n,2.0NRT,VIIRS,2025-04-19 01:09:00
11.33221,15.15423,0.4,0.6,n,2.0NRT,VIIRS,2025-04-19 01:09:00
11.33292,15.15058,0.4,0.6,n,2.0NRT,VIIRS,2025-04-19 01:09:00
11.49369,14.74968,0.37,0.58,n,2.0NRT,VIIRS,2025-04-19 01:09:00
11.49686,14.74955,0.37,0.58,n,2.0NRT,VIIRS,2025-04-19 01:09:00
11.51499,14.85681,0.38,0.59,n,2.0NRT,VIIRS,2025-04-19 01:09:00
11.57261,18.67815,0.67,0.74,n,2.0NRT,VIIRS,2025-04-19 01:09:00
11.57404,18.67879,0.67,0.74,n,2.0NRT,VIIRS,2025-04-19 01:09:00
11.5846,17.72827,0.58,0.7,n,2.0NRT,VIIRS,2025-04-19 01:09:00
11.81226,14.93458,0.38,0.59,n,2.0NRT,VIIRS,2025-04-19 01:09:00
12.1983,12.87999,0.54,0.51,n,2.0NRT,VIIRS,2025-04-19 01:09:00
12.54733,10.64391,0.39,0.44,n,2.0NRT,VIIRS,2025-04-19 01:09:00
13.47799,14.36526,0.32,0.55,n,2.0NRT,VIIRS,2025-04-19 01:09:00
13.48694,4.76084,0.39,0.36,n,2.0NRT,VIIRS,2025-04-19 01:09:00
14.0024,-4.64941,0.45,0.63,n,2.0NRT,VIIRS,2025-04-19 01:09:00
14.00871,-4.65291,0.45,0.63,n,2.0NRT,VIIRS,2025-04-19 01:09:00
14.01262,-4.58428,0.44,0.63,n,2.0NRT,VIIRS,2025-04-19 01:09:00
14.0131,-4.58846,0.44,0.63,n,2.0NRT,VIIRS,2025-04-19 01:09:00
14.01843,-4.58356,0.44,0.63,n,2.0NRT,VIIRS,2025-04-19 01:09:00
14.01891,-4.58776,0.44,0.63,n,2.0NRT,VIIRS,2025-04-19 01:09:00
14.0194,-4.59193,0.44,0.63,n,2.0NRT,VIIRS,2025-04-19 01:09:00
14.02424,-4.58284,0.44,0.63,n,2.0NRT,VIIRS,2025-04-19 01:09:00
14.02432,-4.58431,0.44,0.63,n,2.0NRT,VIIRS,2025-04-19 01:09:00
14.02472,-4.58702,0.44,0.63,n,2.0NRT,VIIRS,2025-04-19 01:09:00
14.02477,-4.5885,0.44,0.63,n,2.0NRT,VIIRS,2025-04-19 01:09:00
14.15517,-4.59347,0.44,0.63,n,2.0NRT,VIIRS,2025-04-19 01:09:00
14.15553,-4.14127,0.42,0.61,n,2.0NRT,VIIRS,2025-04-19 01:09:00
14.16018,-4.59346,0.45,0.63,n,2.0NRT,VIIRS,2025-04-19 01:09:00
14.16099,-4.59277,0.44,0.63,n,2.0NRT,VIIRS,2025-04-19 01:09:00
14.21779,-3.71634,0.39,0.59,n,2.0NRT,VIIRS,2025-04-19 01:09:00
14.44593,-4.46884,0.44,0.62,n,2.0NRT,VIIRS,2025-04-19 01:09:00
14.4463,-4.47075,0.44,0.62,n,2.0NRT,VIIRS,2025-04-19 01:09:00
14.44641,-4.473,0.44,0.62,n,2.0NRT,VIIRS,2025-04-19 01:09:00
14.4521,-4.47002,0.44,0.62,n,2.0NRT,VIIRS,2025-04-19 01:09:00
14.50702,5.40964,0.39,0.36,n,2.0NRT,VIIRS,2025-04-19 01:09:00
14.53795,-4.65685,0.45,0.63,n,2.0NRT,VIIRS,2025-04-19 01:09:00
14.71714,-4.47744,0.44,0.63,n,2.0NRT,VIIRS,2025-04-19 01:09:00
14.71808,-4.48585,0.44,0.63,n,2.0NRT,VIIRS,2025-04-19 01:09:00
14.73699,-4.49639,0.45,0.63,n,2.0NRT,VIIRS,2025-04-19 01:09:00
14.74138,-4.483,0.44,0.63,n,2.0NRT,VIIRS,2025-04-19 01:09:00
14.74186,-4.48723,0.45,0.63,n,2.0NRT,VIIRS,2025-04-19 01:09:00
14.7472,-4.48229,0.44,0.63,n,2.0NRT,VIIRS,2025-04-19 01:09:00
14.74768,-4.48651,0.45,0.63,n,2.0NRT,VIIRS,2025-04-19 01:09:00
14.74816,-4.49072,0.45,0.63,n,2.0NRT,VIIRS,2025-04-19 01:09:00
14.78895,-4.54859,0.45,0.63,n,2.0NRT,VIIRS,2025-04-19 01:09:00
14.79051,-4.55005,0.45,0.63,n,2.0NRT,VIIRS,2025-04-19 01:09:00
14.7948,-4.54785,0.45,0.63,n,2.0NRT,VIIRS,2025-04-19 01:09:00
15.01991,9.99553,0.49,0.4,n,2.0NRT,VIIRS,2025-04-19 01:09:00
15.02203,10.00531,0.49,0.4,n,2.0NRT,VIIRS,2025-04-19 01:09:00
15.02282,10.00075,0.49,0.4,n,2.0NRT,VIIRS,2025-04-19 01:09:00
15.02361,9.99621,0.49,0.4,n,2.0NRT,VIIRS,2025-04-19 01:09:00
16.41979,4.25948,0.42,0.38,n,2.0NRT,VIIRS,2025-04-19 01:09:00
16.42325,4.26002,0.42,0.38,n,2.0NRT,VIIRS,2025-04-19 01:09:00
16.42554,4.26843,0.42,0.38,n,2.0NRT,VIIRS,2025-04-19 01:09:00
16.42615,4.2754,0.42,0.38,n,2.0NRT,VIIRS,2025-04-19 01:09:00
16.42724,4.28078,0.42,0.38,n,2.0NRT,VIIRS,2025-04-19 01:09:00
16.42783,4.27685,0.42,0.38,n,2.0NRT,VIIRS,2025-04-19 01:09:00
16.42904,4.27989,0.42,0.38,n,2.0NRT,VIIRS,2025-04-19 01:09:00
16.43539,4.28492,0.42,0.38,n,2.0NRT,VIIRS,2025-04-19 01:09:00
16.43596,4.28099,0.42,0.38,n,2.0NRT,VIIRS,2025-04-19 01:09:00
16.44863,4.26687,0.42,0.38,n,2.0NRT,VIIRS,2025-04-19 01:09:00
16.45438,4.25164,0.42,0.38,n,2.0NRT,VIIRS,2025-04-19 01:09:00
16.45727,4.25613,0.42,0.38,n,2.0NRT,VIIRS,2025-04-19 01:09:00
16.45784,4.25219,0.42,0.38,n,2.0NRT,VIIRS,2025-04-19 01:09:00
