latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
28.81092,-107.58029,330.52,0.56,0.51,2025-04-19,2049,N,VIIRS,l,2.0NRT,302.32,3.65,D
29.0353,-102.58707,331.97,0.56,0.69,2025-04-19,2049,N,VIIRS,l,2.0NRT,305.34,8.68,D
29.04674,-102.61387,367,0.56,0.69,2025-04-19,2049,N,VIIRS,h,2.0NRT,307.87,18.65,D
29.05281,-102.62061,336.24,0.56,0.69,2025-04-19,2049,N,VIIRS,n,2.0NRT,299.62,17.02,D
29.0531,-102.61543,367,0.56,0.69,2025-04-19,2049,N,VIIRS,h,2.0NRT,304.89,18.65,D
32.2151,-101.85592,336.64,0.66,0.73,2025-04-19,2049,N,VIIRS,n,2.0NRT,297.43,4.38,D
32.37366,-101.84155,337.08,0.66,0.73,2025-04-19,2049,N,VIIRS,n,2.0NRT,298.34,5.83,D
32.37427,-101.84287,341.95,0.66,0.73,2025-04-19,2049,N,VIIRS,n,2.0NRT,298.87,6.1,D
32.38903,-101.60529,337.54,0.68,0.74,2025-04-19,2049,N,VIIRS,n,2.0NRT,293.94,7.78,D
32.38975,-101.6043,341.31,0.68,0.74,2025-04-19,2049,N,VIIRS,n,2.0NRT,293.79,4.86,D
34.29127,-118.79949,332.71,0.39,0.36,2025-04-19,2051,N,VIIRS,l,2.0NRT,304.5,1.6,D
34.59991,-118.71948,333.82,0.39,0.36,2025-04-19,2051,N,VIIRS,n,2.0NRT,302.47,2.78,D
34.7928,-120.32541,334.99,0.42,0.38,2025-04-19,2051,N,VIIRS,l,2.0NRT,305.22,2.44,D
35.19828,-111.49979,339.59,0.4,0.44,2025-04-19,2051,N,VIIRS,n,2.0NRT,289.61,4.88,D
36.2078,-120.13935,345.47,0.41,0.37,2025-04-19,2051,N,VIIRS,l,2.0NRT,316.31,26.03,D
37.49646,-120.5275,367,0.4,0.37,2025-04-19,2051,N,VIIRS,h,2.0NRT,305.04,6.44,D
38.28797,-120.53325,333.07,0.4,0.37,2025-04-19,2051,N,VIIRS,n,2.0NRT,298.84,2.37,D
38.58145,-121.99075,336.63,0.43,0.38,2025-04-19,2053,N,VIIRS,l,2.0NRT,311.12,7.78,D
38.88797,-122.86089,343.56,0.46,0.39,2025-04-19,2053,N,VIIRS,n,2.0NRT,303.82,12.28,D
38.88877,-120.6412,346.06,0.4,0.37,2025-04-19,2053,N,VIIRS,n,2.0NRT,295.52,12.35,D
39.24604,-122.25196,350.11,0.43,0.38,2025-04-19,2053,N,VIIRS,n,2.0NRT,311.76,10.01,D
39.29849,-123.17152,334.57,0.46,0.39,2025-04-19,2053,N,VIIRS,n,2.0NRT,297.59,2.48,D
